start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month_x,sunset_time,hours_after_sunset_x,season,time,month_y,hours_after_sunset_y,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,hours_after_sunset_merged,rat_pressure,time_since_rat_min,rat_present,hours_after_sunset
2017-12-26 20:57:00,1.0,,26/12/2017 20:53,26/12/2017 20:58,239,0,0,0,26/12/2017 16:43,4.248611111,0,2017-12-26 20:43:00,0,4.0,51,2.968873797,1.283333333,2,4.248611111,0.04277777776666667,3.9833333333333334,1,4.248611111
2017-12-26 20:57:00,5.0,,26/12/2017 20:53,26/12/2017 20:58,199,0,0,0,26/12/2017 16:43,4.2375,0,2017-12-26 20:43:00,0,4.0,51,2.968873797,1.283333333,2,4.2375,0.04277777776666667,3.316666666666667,1,4.2375
2017-12-26 21:24:00,3.0,fast,26/12/2017 21:22,26/12/2017 21:27,121,0,1,0,26/12/2017 16:43,4.693611111,0,2017-12-26 21:13:00,0,4.5,53,2.561403509,4.866666667,1,4.693611111,0.16222222223333332,2.0166666666666666,1,4.693611111
2017-12-26 21:24:00,15.0,rat,26/12/2017 21:22,26/12/2017 21:27,88,1,0,0,26/12/2017 16:43,4.684444444,0,2017-12-26 21:13:00,0,4.5,53,2.561403509,4.866666667,1,4.684444444,0.16222222223333332,1.4666666666666666,1,4.684444444
2017-12-26 21:24:00,6.0,pick,26/12/2017 21:22,26/12/2017 21:27,113,0,1,0,26/12/2017 16:43,4.691388889,0,2017-12-26 21:13:00,0,4.5,53,2.561403509,4.866666667,1,4.691388889,0.16222222223333332,1.8833333333333333,1,4.691388889
2017-12-26 21:24:00,5.0,pick,26/12/2017 21:22,26/12/2017 21:27,128,0,1,0,26/12/2017 16:43,4.695555556,0,2017-12-26 21:13:00,0,4.5,53,2.561403509,4.866666667,1,4.695555556,0.16222222223333332,2.1333333333333333,1,4.695555556
2017-12-26 21:25:00,6.0,pick,26/12/2017 21:22,26/12/2017 21:27,153,0,1,0,26/12/2017 16:43,4.7025,0,2017-12-26 21:13:00,0,4.5,53,2.561403509,4.866666667,1,4.7025,0.16222222223333332,2.55,1,4.7025
2017-12-26 21:26:00,1.0,bat_fight,26/12/2017 21:22,26/12/2017 21:27,216,1,0,0,26/12/2017 16:43,4.72,0,2017-12-26 21:13:00,0,4.5,53,2.561403509,4.866666667,1,4.72,0.16222222223333332,3.6,1,4.72
2017-12-26 21:26:00,10.0,rat,26/12/2017 21:22,26/12/2017 21:27,208,1,0,0,26/12/2017 16:43,4.717777778,0,2017-12-26 21:13:00,0,4.5,53,2.561403509,4.866666667,1,4.717777778,0.16222222223333332,3.466666666666667,1,4.717777778
2017-12-27 01:35:00,2.0,rat_and_no_food,27/12/2017 1:34,27/12/2017 1:41,37,1,0,0,26/12/2017 16:43,8.8725,0,2017-12-27 01:43:00,0,9.0,13,0.0,0.016666667,1,8.8725,0.0005555555666666666,0.6166666666666667,1,8.8725
2017-12-28 03:58:00,2.0,fast,28/12/2017 3:56,28/12/2017 4:13,107,0,1,0,27/12/2017 16:43,11.26277778,0,2017-12-28 03:43:00,0,11.0,5,0.971774194,16.01666667,1,11.26277778,0.533888889,1.7833333333333334,1,11.26277778
2017-12-28 04:02:00,2.0,fast,28/12/2017 3:56,28/12/2017 4:13,358,0,1,0,27/12/2017 16:43,11.3325,0,2017-12-28 04:13:00,0,11.5,11,0.730769231,0.883333333,1,11.3325,0.029444444433333335,5.966666666666667,1,11.3325
2017-12-28 04:11:00,1.0,,28/12/2017 3:56,28/12/2017 4:13,852,0,0,0,27/12/2017 16:43,11.46972222,0,2017-12-28 04:13:00,0,11.5,11,0.730769231,0.883333333,1,11.46972222,0.029444444433333335,14.2,1,11.46972222
2017-12-28 19:36:00,1.0,fast,28/12/2017 19:35,28/12/2017 19:46,14,0,1,0,28/12/2017 16:44,2.868888889,0,2017-12-28 19:44:00,0,3.0,23,3.07696661,2.5,1,2.868888889,0.08333333333333333,0.23333333333333334,1,2.868888889
2017-12-28 19:36:00,2.0,rat,28/12/2017 19:35,28/12/2017 19:46,40,1,0,0,28/12/2017 16:44,2.876111111,0,2017-12-28 19:44:00,0,3.0,23,3.07696661,2.5,1,2.876111111,0.08333333333333333,0.6666666666666666,1,2.876111111
2017-12-28 19:37:00,26.0,rat,28/12/2017 19:35,28/12/2017 19:46,68,1,0,0,28/12/2017 16:44,2.883888889,0,2017-12-28 19:44:00,0,3.0,23,3.07696661,2.5,1,2.883888889,0.08333333333333333,1.1333333333333333,1,2.883888889
2017-12-28 19:44:00,5.0,rat_and_others,28/12/2017 19:35,28/12/2017 19:46,521,1,0,0,28/12/2017 16:44,3.009722222,0,2017-12-28 19:44:00,0,3.0,23,3.07696661,2.5,1,3.009722222,0.08333333333333333,8.683333333333334,1,3.009722222
2017-12-28 19:45:00,15.0,pick_and_others,28/12/2017 19:35,28/12/2017 19:46,564,1,1,0,28/12/2017 16:44,3.021666667,0,2017-12-28 19:44:00,0,3.0,23,3.07696661,2.5,1,3.021666667,0.08333333333333333,9.4,1,3.021666667
2017-12-28 19:46:00,24.0,rat,28/12/2017 19:35,28/12/2017 19:46,607,1,0,0,28/12/2017 16:44,3.033611111,0,2017-12-28 19:44:00,0,3.0,23,3.07696661,2.5,1,3.033611111,0.08333333333333333,10.116666666666667,1,3.033611111
2017-12-30 18:37:00,16.0,rat,30/12/2017 18:35,30/12/2017 18:38,108,1,0,0,30/12/2017 16:45,1.870833333,0,2017-12-30 18:45:00,0,2.0,20,3.955857385,0.0,0,1.870833333,0.0,1.8,0,1.870833333
2017-12-30 19:51:00,4.0,fast,30/12/2017 19:50,30/12/2017 19:55,41,0,1,0,30/12/2017 16:45,3.1075,0,2017-12-30 19:45:00,0,3.0,37,3.067911715,5.0,1,3.1075,0.16666666666666666,0.6833333333333333,1,3.1075
2017-12-30 19:51:00,0.074015603,fast,30/12/2017 19:50,30/12/2017 19:55,17,0,1,0,30/12/2017 16:45,3.100833333,0,2017-12-30 19:45:00,0,3.0,37,3.067911715,5.0,1,3.100833333,0.16666666666666666,0.2833333333333333,1,3.100833333
2017-12-30 19:52:00,10.0,rat,30/12/2017 19:50,30/12/2017 19:55,111,1,0,0,30/12/2017 16:45,3.126944444,0,2017-12-30 19:45:00,0,3.0,37,3.067911715,5.0,1,3.126944444,0.16666666666666666,1.85,1,3.126944444
2017-12-30 19:54:00,24.0,rat,30/12/2017 19:50,30/12/2017 19:55,215,1,0,0,30/12/2017 16:45,3.155833333,0,2017-12-30 19:45:00,0,3.0,37,3.067911715,5.0,1,3.155833333,0.16666666666666666,3.5833333333333335,1,3.155833333
2017-12-30 19:54:00,15.0,rat,30/12/2017 19:50,30/12/2017 19:55,194,1,0,0,30/12/2017 16:45,3.15,0,2017-12-30 19:45:00,0,3.0,37,3.067911715,5.0,1,3.15,0.16666666666666666,3.2333333333333334,1,3.15
2017-12-30 19:54:00,13.0,rat,30/12/2017 19:50,30/12/2017 19:55,253,1,0,0,30/12/2017 16:45,3.166388889,0,2017-12-30 19:45:00,0,3.0,37,3.067911715,5.0,1,3.166388889,0.16666666666666666,4.216666666666667,1,3.166388889
2018-01-01 01:52:00,2.0,fast,1/01/2018 1:50,1/01/2018 1:55,115,0,1,1,31/12/2017 16:46,9.108333333,0,2018-01-01 01:46:00,1,9.0,18,1.92688172,4.933333333,1,9.108333333,0.16444444443333334,1.9166666666666667,1,9.108333333
2018-01-10 04:12:00,1.0,rat,10/01/2018 4:07,10/01/2018 4:15,306,1,0,1,9/01/2018 16:53,11.32222222,0,2018-01-10 04:23:00,1,11.5,23,2.366666667,0.0,0,11.32222222,0.0,5.1,0,11.32222222
2018-01-10 23:34:00,4.0,,10/01/2018 23:32,10/01/2018 23:34,113,0,0,1,10/01/2018 16:54,6.673888889,0,2018-01-10 23:24:00,1,6.5,38,2.0,2.05,2,6.673888889,0.06833333333333333,1.8833333333333333,1,6.673888889
2018-01-27 23:44:00,0.049410419,fast,27/01/2018 23:44,27/01/2018 23:50,12,0,1,1,27/01/2018 17:09,6.591111111,0,2018-01-27 23:39:00,1,6.5,64,2.55,6.083333333,1,6.591111111,0.20277777776666667,0.2,1,6.591111111
2018-01-27 23:44:00,1.0,fast,27/01/2018 23:44,27/01/2018 23:50,14,0,1,1,27/01/2018 17:09,6.591666667,0,2018-01-27 23:39:00,1,6.5,64,2.55,6.083333333,1,6.591666667,0.20277777776666667,0.23333333333333334,1,6.591666667
2018-01-27 23:45:00,6.0,rat,27/01/2018 23:44,27/01/2018 23:50,49,1,0,1,27/01/2018 17:09,6.601388889,0,2018-01-27 23:39:00,1,6.5,64,2.55,6.083333333,1,6.601388889,0.20277777776666667,0.8166666666666667,1,6.601388889
2018-01-27 23:45:00,3.0,fast,27/01/2018 23:44,27/01/2018 23:50,68,0,1,1,27/01/2018 17:09,6.606666667,0,2018-01-27 23:39:00,1,6.5,64,2.55,6.083333333,1,6.606666667,0.20277777776666667,1.1333333333333333,1,6.606666667
2018-01-27 23:45:00,8.0,rat,27/01/2018 23:44,27/01/2018 23:50,84,1,0,1,27/01/2018 17:09,6.611111111,0,2018-01-27 23:39:00,1,6.5,64,2.55,6.083333333,1,6.611111111,0.20277777776666667,1.4,1,6.611111111
2018-01-27 23:46:00,31.0,rat,27/01/2018 23:44,27/01/2018 23:50,122,1,0,1,27/01/2018 17:09,6.621666667,0,2018-01-27 23:39:00,1,6.5,64,2.55,6.083333333,1,6.621666667,0.20277777776666667,2.033333333333333,1,6.621666667
2018-01-27 23:47:00,0.010695699,fast,27/01/2018 23:44,27/01/2018 23:50,186,0,1,1,27/01/2018 17:09,6.639444444,0,2018-01-27 23:39:00,1,6.5,64,2.55,6.083333333,1,6.639444444,0.20277777776666667,3.1,1,6.639444444
2018-01-27 23:48:00,2.0,fast,27/01/2018 23:44,27/01/2018 23:50,231,0,1,1,27/01/2018 17:09,6.651944444,0,2018-01-27 23:39:00,1,6.5,64,2.55,6.083333333,1,6.651944444,0.20277777776666667,3.85,1,6.651944444
2018-01-27 23:48:00,9.0,pick,27/01/2018 23:44,27/01/2018 23:50,253,0,1,1,27/01/2018 17:09,6.658055556,0,2018-01-27 23:39:00,1,6.5,64,2.55,6.083333333,1,6.658055556,0.20277777776666667,4.216666666666667,1,6.658055556
2018-01-27 23:48:00,1.0,gaze,27/01/2018 23:44,27/01/2018 23:50,246,0,0,1,27/01/2018 17:09,6.656111111,0,2018-01-27 23:39:00,1,6.5,64,2.55,6.083333333,1,6.656111111,0.20277777776666667,4.1,1,6.656111111
2018-01-27 23:50:00,6.0,pick,27/01/2018 23:44,27/01/2018 23:50,355,0,1,1,27/01/2018 17:09,6.686388889,0,2018-01-27 23:39:00,1,6.5,64,2.55,6.083333333,1,6.686388889,0.20277777776666667,5.916666666666667,1,6.686388889
2018-01-28 04:20:00,11.0,pick,28/01/2018 4:08,28/01/2018 4:20,742,0,1,1,27/01/2018 17:09,11.1975,0,2018-01-28 04:09:00,1,11.0,3,1.0,11.98333333,1,11.1975,0.39944444433333337,12.366666666666667,1,11.1975
2018-01-28 19:56:00,1.0,fast,28/01/2018 19:56,28/01/2018 20:10,9,0,1,1,28/01/2018 17:10,2.770833333,0,2018-01-28 20:10:00,1,3.0,68,3.583333333,0.533333333,1,2.770833333,0.017777777766666666,0.15,1,2.770833333
2018-01-28 19:58:00,1.0,rat,28/01/2018 19:56,28/01/2018 20:10,162,1,0,1,28/01/2018 17:10,2.813333333,0,2018-01-28 20:10:00,1,3.0,68,3.583333333,0.533333333,1,2.813333333,0.017777777766666666,2.7,1,2.813333333
2018-01-28 20:03:00,1.0,rat,28/01/2018 19:56,28/01/2018 20:10,456,1,0,1,28/01/2018 17:10,2.895,0,2018-01-28 20:10:00,1,3.0,68,3.583333333,0.533333333,1,2.895,0.017777777766666666,7.6,1,2.895
2018-01-28 20:04:00,0.035319187,rat,28/01/2018 19:56,28/01/2018 20:10,528,1,0,1,28/01/2018 17:10,2.915,0,2018-01-28 20:10:00,1,3.0,68,3.583333333,0.533333333,1,2.915,0.017777777766666666,8.8,1,2.915
2018-01-28 20:05:00,1.0,fast,28/01/2018 19:56,28/01/2018 20:10,589,0,1,1,28/01/2018 17:10,2.931944444,0,2018-01-28 20:10:00,1,3.0,68,3.583333333,0.533333333,1,2.931944444,0.017777777766666666,9.816666666666666,1,2.931944444
2018-01-28 20:05:00,1.0,rat,28/01/2018 19:56,28/01/2018 20:10,583,1,0,1,28/01/2018 17:10,2.930277778,0,2018-01-28 20:10:00,1,3.0,68,3.583333333,0.533333333,1,2.930277778,0.017777777766666666,9.716666666666667,1,2.930277778
2018-01-28 20:05:00,0.034803066,fast,28/01/2018 19:56,28/01/2018 20:10,569,0,1,1,28/01/2018 17:10,2.926388889,0,2018-01-28 20:10:00,1,3.0,68,3.583333333,0.533333333,1,2.926388889,0.017777777766666666,9.483333333333333,1,2.926388889
2018-01-28 20:05:00,7.0,pick_rat,28/01/2018 19:56,28/01/2018 20:10,545,1,1,1,28/01/2018 17:10,2.919722222,0,2018-01-28 20:10:00,1,3.0,68,3.583333333,0.533333333,1,2.919722222,0.017777777766666666,9.083333333333334,1,2.919722222
2018-01-28 20:05:00,1.0,rat,28/01/2018 19:56,28/01/2018 20:10,534,1,0,1,28/01/2018 17:10,2.916666667,0,2018-01-28 20:10:00,1,3.0,68,3.583333333,0.533333333,1,2.916666667,0.017777777766666666,8.9,1,2.916666667
2018-01-28 20:05:00,1.0,fast,28/01/2018 19:56,28/01/2018 20:10,551,0,1,1,28/01/2018 17:10,2.921388889,0,2018-01-28 20:10:00,1,3.0,68,3.583333333,0.533333333,1,2.921388889,0.017777777766666666,9.183333333333334,1,2.921388889
2018-01-28 20:06:00,2.0,fast,28/01/2018 19:56,28/01/2018 20:10,627,0,1,1,28/01/2018 17:10,2.9425,0,2018-01-28 20:10:00,1,3.0,68,3.583333333,0.533333333,1,2.9425,0.017777777766666666,10.45,1,2.9425
2018-01-28 20:06:00,1.0,fast,28/01/2018 19:56,28/01/2018 20:10,631,0,1,1,28/01/2018 17:10,2.943611111,0,2018-01-28 20:10:00,1,3.0,68,3.583333333,0.533333333,1,2.943611111,0.017777777766666666,10.516666666666667,1,2.943611111
2018-01-28 20:06:00,4.0,fast,28/01/2018 19:56,28/01/2018 20:10,642,0,1,1,28/01/2018 17:10,2.946666667,0,2018-01-28 20:10:00,1,3.0,68,3.583333333,0.533333333,1,2.946666667,0.017777777766666666,10.7,1,2.946666667
2018-01-28 20:08:00,4.0,pick,28/01/2018 19:56,28/01/2018 20:10,720,0,1,1,28/01/2018 17:10,2.968333333,0,2018-01-28 20:10:00,1,3.0,68,3.583333333,0.533333333,1,2.968333333,0.017777777766666666,12.0,1,2.968333333
2018-01-28 20:09:00,3.0,rat,28/01/2018 19:56,28/01/2018 20:10,824,1,0,1,28/01/2018 17:10,2.997222222,0,2018-01-28 20:10:00,1,3.0,68,3.583333333,0.533333333,1,2.997222222,0.017777777766666666,13.733333333333333,1,2.997222222
2018-01-29 01:32:00,22.0,pick,29/01/2018 1:29,29/01/2018 1:33,225,0,1,1,28/01/2018 17:10,8.381666667,0,2018-01-29 01:40:00,1,8.5,55,1.151209677,0.0,0,8.381666667,0.0,3.75,0,8.381666667
2018-01-31 19:44:00,3.0,rat,31/01/2018 19:41,31/01/2018 19:45,195,1,0,1,31/01/2018 17:13,2.522777778,0,2018-01-31 19:43:00,1,2.5,80,3.214285714,2.25,1,2.522777778,0.075,3.25,1,2.522777778
2018-01-31 22:23:00,1.0,fast,31/01/2018 22:20,31/01/2018 22:24,168,0,1,1,31/01/2018 17:13,5.168333333,0,2018-01-31 22:13:00,1,5.0,80,2.0,4.466666667,1,5.168333333,0.14888888890000002,2.8,1,5.168333333
2018-02-02 00:43:00,2.0,fast,2/02/2018 0:40,2/02/2018 0:44,184,0,1,2,1/02/2018 17:14,7.489722222,0,2018-02-02 00:44:00,2,7.5,60,1.03198484,0.466666667,1,7.489722222,0.015555555566666665,3.066666666666667,1,7.489722222
2018-02-02 00:44:00,1.0,rat,2/02/2018 0:40,2/02/2018 0:44,239,1,0,2,1/02/2018 17:14,7.505,0,2018-02-02 00:44:00,2,7.5,60,1.03198484,0.466666667,1,7.505,0.015555555566666665,3.9833333333333334,1,7.505
2018-02-02 18:30:00,4.0,rat,2/02/2018 18:30,2/02/2018 18:30,3,1,0,2,2/02/2018 17:15,1.260555556,0,2018-02-02 18:15:00,2,1.0,46,4.0,0.133333333,1,1.260555556,0.004444444433333333,0.05,1,1.260555556
2018-02-03 17:51:00,29.0,rat,3/02/2018 17:51,3/02/2018 17:51,22,1,0,2,3/02/2018 17:16,0.592777778,0,2018-02-03 17:46:00,2,0.5,34,3.949388209,0.666666667,1,0.592777778,0.02222222223333333,0.36666666666666664,1,0.592777778
2018-02-04 18:32:00,155.0,,4/02/2018 18:32,4/02/2018 18:50,42,0,0,2,4/02/2018 17:17,1.265,0,2018-02-04 18:17:00,2,1.0,39,4.0,2.3,17,1.265,0.07666666666666666,0.7,1,1.265
2018-02-04 18:33:00,3.0,bat_and_rat,4/02/2018 18:32,4/02/2018 18:50,77,1,0,2,4/02/2018 17:17,1.274722222,0,2018-02-04 18:47:00,2,1.5,83,3.933259177,0.733333333,3,1.274722222,0.024444444433333334,1.2833333333333334,1,1.274722222
2018-02-04 18:46:00,1.0,,4/02/2018 18:32,4/02/2018 18:50,856,0,0,2,4/02/2018 17:17,1.491111111,0,2018-02-04 18:47:00,2,1.5,83,3.933259177,0.733333333,3,1.491111111,0.024444444433333334,14.266666666666667,1,1.491111111
2018-02-04 18:47:00,1.0,,4/02/2018 18:32,4/02/2018 18:50,933,0,0,2,4/02/2018 17:17,1.5125,0,2018-02-04 18:47:00,2,1.5,83,3.933259177,0.733333333,3,1.5125,0.024444444433333334,15.55,1,1.5125
2018-02-05 23:22:00,1.0,,5/02/2018 23:21,5/02/2018 23:26,110,0,0,2,5/02/2018 17:18,6.081388889,0,2018-02-05 23:18:00,2,6.0,104,1.466666667,1.3,8,6.081388889,0.043333333333333335,1.8333333333333333,1,6.081388889
2018-02-05 23:22:00,1.0,,5/02/2018 23:21,5/02/2018 23:26,77,0,0,2,5/02/2018 17:18,6.072222222,0,2018-02-05 23:18:00,2,6.0,104,1.466666667,1.3,8,6.072222222,0.043333333333333335,1.2833333333333334,1,6.072222222
2018-02-05 23:25:00,6.0,,5/02/2018 23:21,5/02/2018 23:26,253,0,0,2,5/02/2018 17:18,6.121111111,0,2018-02-05 23:18:00,2,6.0,104,1.466666667,1.3,8,6.121111111,0.043333333333333335,4.216666666666667,1,6.121111111
2018-02-07 18:11:00,7.0,"94.0,305.0,239.0,416.0; 364.8,139.3,462.3,241.3",7/02/2018 18:11,7/02/2018 18:11,10,0,0,2,7/02/2018 17:19,0.8775,0,2018-02-07 18:19:00,2,1.0,29,4.0,10.48333333,5,0.8775,0.3494444443333334,0.16666666666666666,1,0.8775
2018-02-07 18:32:00,1.0,rat,7/02/2018 18:29,7/02/2018 18:44,166,1,0,2,7/02/2018 17:19,1.225277778,0,2018-02-07 18:19:00,2,1.0,29,4.0,10.48333333,5,1.225277778,0.3494444443333334,2.7666666666666666,1,1.225277778
2018-02-07 22:58:00,14.0,pick,7/02/2018 22:53,7/02/2018 22:58,299,0,1,2,7/02/2018 17:19,5.661944444,0,2018-02-07 22:49:00,2,5.5,65,2.050611791,2.433333333,2,5.661944444,0.08111111110000001,4.983333333333333,1,5.661944444
2018-02-08 01:47:00,8.0,rat attack,8/02/2018 1:47,8/02/2018 1:48,7,1,0,2,7/02/2018 17:19,8.481666667,0,2018-02-08 01:49:00,2,8.5,53,1.037351443,4.166666667,2,8.481666667,0.1388888889,0.11666666666666667,1,8.481666667
2018-02-08 01:52:00,1.0,fast,8/02/2018 1:52,8/02/2018 1:52,2,0,1,2,7/02/2018 17:19,8.554722222,0,2018-02-08 01:49:00,2,8.5,53,1.037351443,4.166666667,2,8.554722222,0.1388888889,0.03333333333333333,1,8.554722222
2018-02-08 02:06:00,6.0,rat,8/02/2018 2:05,8/02/2018 2:09,74,1,0,2,7/02/2018 17:19,8.796944444,0,2018-02-08 02:19:00,2,9.0,24,1.0,0.0,0,8.796944444,0.0,1.2333333333333334,0,8.796944444
2018-02-08 02:06:00,1.0,rat,8/02/2018 2:05,8/02/2018 2:09,80,1,0,2,7/02/2018 17:19,8.798611111,0,2018-02-08 02:19:00,2,9.0,24,1.0,0.0,0,8.798611111,0.0,1.3333333333333333,0,8.798611111
2018-02-08 02:07:00,7.0,rat,8/02/2018 2:05,8/02/2018 2:09,99,1,0,2,7/02/2018 17:19,8.803888889,0,2018-02-08 02:19:00,2,9.0,24,1.0,0.0,0,8.803888889,0.0,1.65,0,8.803888889
2018-02-08 02:07:00,4.0,rat,8/02/2018 2:05,8/02/2018 2:09,116,1,0,2,7/02/2018 17:19,8.808611111,0,2018-02-08 02:19:00,2,9.0,24,1.0,0.0,0,8.808611111,0.0,1.9333333333333333,0,8.808611111
2018-02-08 02:08:00,4.0,rat,8/02/2018 2:05,8/02/2018 2:09,200,1,0,2,7/02/2018 17:19,8.831944444,0,2018-02-08 02:19:00,2,9.0,24,1.0,0.0,0,8.831944444,0.0,3.3333333333333335,0,8.831944444
2018-02-08 03:41:00,0.035867953,rat,8/02/2018 3:41,8/02/2018 3:45,27,1,0,2,7/02/2018 17:19,10.37444444,0,2018-02-08 03:49:00,2,10.5,19,0.0,0.0,0,10.37444444,0.0,0.45,0,10.37444444
2018-02-09 00:06:00,3.0,fast,9/02/2018 0:06,9/02/2018 0:06,2,0,1,2,8/02/2018 17:20,6.767222222,0,2018-02-09 00:20:00,2,7.0,46,2.0,1.133333333,2,6.767222222,0.037777777766666666,0.03333333333333333,1,6.767222222
2018-02-09 00:11:00,1.0,rat,9/02/2018 0:09,9/02/2018 0:13,135,1,0,2,8/02/2018 17:20,6.862222222,0,2018-02-09 00:20:00,2,7.0,46,2.0,1.133333333,2,6.862222222,0.037777777766666666,2.25,1,6.862222222
2018-02-09 00:26:00,17.0,pick,9/02/2018 0:26,9/02/2018 0:32,2,0,1,2,8/02/2018 17:20,7.114722222,0,2018-02-09 00:20:00,2,7.0,46,2.0,1.133333333,2,7.114722222,0.037777777766666666,0.03333333333333333,1,7.114722222
2018-02-09 00:29:00,1.0,rat,9/02/2018 0:26,9/02/2018 0:32,154,1,0,2,8/02/2018 17:20,7.156944444,0,2018-02-09 00:20:00,2,7.0,46,2.0,1.133333333,2,7.156944444,0.037777777766666666,2.566666666666667,1,7.156944444
2018-02-09 03:31:00,1.0,rat,9/02/2018 3:28,9/02/2018 3:33,146,1,0,2,8/02/2018 17:20,10.18444444,0,2018-02-09 03:20:00,2,10.0,22,1.0,4.733333333,1,10.18444444,0.15777777776666665,2.433333333333333,1,10.18444444
2018-02-09 03:32:00,21.0,rat,9/02/2018 3:28,9/02/2018 3:33,211,1,0,2,8/02/2018 17:20,10.2025,0,2018-02-09 03:20:00,2,10.0,22,1.0,4.733333333,1,10.2025,0.15777777776666665,3.5166666666666666,1,10.2025
2018-02-09 03:32:00,9.0,pick,9/02/2018 3:28,9/02/2018 3:33,246,0,1,2,8/02/2018 17:20,10.21222222,0,2018-02-09 03:20:00,2,10.0,22,1.0,4.733333333,1,10.21222222,0.15777777776666665,4.1,1,10.21222222
2018-02-10 00:43:00,4.0,rat,10/02/2018 0:43,10/02/2018 0:45,22,1,0,2,9/02/2018 17:21,7.375277778,0,2018-02-10 00:51:00,2,7.5,51,1.025466893,0.783333333,1,7.375277778,0.026111111099999997,0.36666666666666664,1,7.375277778
2018-02-10 00:44:00,4.0,pick,10/02/2018 0:43,10/02/2018 0:45,68,0,1,2,9/02/2018 17:21,7.388055556,0,2018-02-10 00:51:00,2,7.5,51,1.025466893,0.783333333,1,7.388055556,0.026111111099999997,1.1333333333333333,1,7.388055556
2018-02-10 00:44:00,2.0,pick,10/02/2018 0:43,10/02/2018 0:45,80,0,1,2,9/02/2018 17:21,7.391388889,0,2018-02-10 00:51:00,2,7.5,51,1.025466893,0.783333333,1,7.391388889,0.026111111099999997,1.3333333333333333,1,7.391388889
2018-02-10 00:44:00,21.0,pick_bat,10/02/2018 0:43,10/02/2018 0:45,65,1,1,2,9/02/2018 17:21,7.387222222,0,2018-02-10 00:51:00,2,7.5,51,1.025466893,0.783333333,1,7.387222222,0.026111111099999997,1.0833333333333333,1,7.387222222
2018-02-10 00:44:00,7.0,bat,10/02/2018 0:43,10/02/2018 0:45,61,1,0,2,9/02/2018 17:21,7.386111111,0,2018-02-10 00:51:00,2,7.5,51,1.025466893,0.783333333,1,7.386111111,0.026111111099999997,1.0166666666666666,1,7.386111111
2018-02-10 00:44:00,3.0,fast,10/02/2018 0:43,10/02/2018 0:45,96,0,1,2,9/02/2018 17:21,7.395833333,0,2018-02-10 00:51:00,2,7.5,51,1.025466893,0.783333333,1,7.395833333,0.026111111099999997,1.6,1,7.395833333
2018-02-10 00:49:00,0.089216347,fast,10/02/2018 0:49,10/02/2018 0:51,18,0,1,2,9/02/2018 17:21,7.471944444,0,2018-02-10 00:51:00,2,7.5,51,1.025466893,0.783333333,1,7.471944444,0.026111111099999997,0.3,1,7.471944444
2018-02-10 00:49:00,2.0,rat,10/02/2018 0:49,10/02/2018 0:51,56,1,0,2,9/02/2018 17:21,7.4825,0,2018-02-10 00:51:00,2,7.5,51,1.025466893,0.783333333,1,7.4825,0.026111111099999997,0.9333333333333333,1,7.4825
2018-02-10 00:50:00,0.090143902,rat,10/02/2018 0:49,10/02/2018 0:51,81,1,0,2,9/02/2018 17:21,7.489444444,0,2018-02-10 00:51:00,2,7.5,51,1.025466893,0.783333333,1,7.489444444,0.026111111099999997,1.35,1,7.489444444
2018-02-10 00:50:00,0.041390374,fast,10/02/2018 0:49,10/02/2018 0:51,65,0,1,2,9/02/2018 17:21,7.485,0,2018-02-10 00:51:00,2,7.5,51,1.025466893,0.783333333,1,7.485,0.026111111099999997,1.0833333333333333,1,7.485
2018-02-10 00:50:00,20.0,both,10/02/2018 0:49,10/02/2018 0:51,102,0,0,2,9/02/2018 17:21,7.495277778,0,2018-02-10 00:51:00,2,7.5,51,1.025466893,0.783333333,1,7.495277778,0.026111111099999997,1.7,1,7.495277778
2018-02-10 00:51:00,2.0,rat,10/02/2018 0:49,10/02/2018 0:51,149,1,0,2,9/02/2018 17:21,7.508333333,0,2018-02-10 00:51:00,2,7.5,51,1.025466893,0.783333333,1,7.508333333,0.026111111099999997,2.4833333333333334,1,7.508333333
2018-02-10 19:25:00,0.097399911,fast,10/02/2018 19:24,10/02/2018 19:25,13,0,1,2,10/02/2018 17:22,2.05,0,2018-02-10 19:22:00,2,2.0,47,4.0,0.25,1,2.05,0.008333333333333333,0.21666666666666667,1,2.05
2018-02-10 21:08:00,5.0,rat,10/02/2018 21:04,10/02/2018 21:11,222,1,0,2,10/02/2018 17:22,3.771111111,0,2018-02-10 21:22:00,2,4.0,92,3.0,3.633333333,8,3.771111111,0.1211111111,3.7,1,3.771111111
2018-02-10 21:36:00,2.0,rat,10/02/2018 21:35,10/02/2018 21:36,75,1,0,2,10/02/2018 17:22,4.238611111,0,2018-02-10 21:22:00,2,4.0,92,3.0,3.633333333,8,4.238611111,0.1211111111,1.25,1,4.238611111
2018-02-10 21:36:00,1.0,rat,10/02/2018 21:35,10/02/2018 21:36,68,1,0,2,10/02/2018 17:22,4.236666667,0,2018-02-10 21:22:00,2,4.0,92,3.0,3.633333333,8,4.236666667,0.1211111111,1.1333333333333333,1,4.236666667
